songinfo,lyrics,year
B.B. KING - WHEN MY HEART BEATS LIKE A HAMMER LYRICS,"When my heart starts to beat like a hammer And my eyes get full of tears Oh, when my heart starts to beat like a hammer And my eyes get full of tears You know youve only been gone 24 hours, baby And baby, it seems like a million years  Now if I ever mistreated you, baby You know I didnt mean no harm Oh, if I ever mistreated you, baby God knows, I didnt mean no harm You know Im just a little country boy, baby And I was raised right down on the cotton farm  Oh, you give me so much trouble, baby Baby, I dont know what to do Oh, you give me so much trouble, baby Baby, I dont know I dont know what to do I aint got nothing, I aint got nothing now, baby Baby, its all over and its all on account of you",1954
COUNTS - DARLING DEAR LYRICS,"Darling dear  Oh where did you go, darling dear?  You know I need you so darling dear  Oh, when are you coming home?   Darling dear  Youre everything to me, darling dear  Why did you have to leave, darling dear?  Please hurry back to me.   In my bed each night, I get dreamy.  That you were here by my side.  And lately, I havent been sleeping.  I just lay there in sorrow and cry   Ohh, darling dear  Why did you say goodbye, darling dear?  I want you to be back, darling dear  Oh when are you coming home?   In my bed each night, I get dreamy.  That you were here by my side.  And lately, I havent been sleeping.  I just lay there in sorrow and cry   Oh, darling dear  Why did you say goodbye, darling dear?  I want you to be back darling dear.  Oh, when are you coming home?   Ohh, when are you coming home?",1954
THE DRIFTERS - ADORABLE LYRICS,"Adorable, dorable, dorable, dorable baby  Youre adorable Sweet as can be Youre adorable A dream girl to me Youre all that I hoped My love Would ever be  Adorable, dorable, dorable, dorable baby  Youre so loveable When youre in my arms Youre so kissable When I hold your charms Youre mine You are so divine My adorable one  You must have come from heaven Because you thrill me so My heaven starts at seven sharp You start my heart to glow, glow, glow  Youre so huggable So clinging, so nice Youre excitable When kissed once or twice And soon youll be mine alone You adorable one  Adorable, dorable, dorable, dorable baby  You must have come from heaven Because you thrill me so My heaven starts at seven sharp You start my heart to glow, glow, glow  So adorable so clinging, so nice, Youre excitable, when kissed once or twice And soon youll be mine alone You adorable one  Adorable, dorable, dorable, dorable baby Adorable, dorable, dorable, dorable baby Adorable, dorable, dorable, dorable baby",1955
SONNY BOY WILLIAMSON [2] - NINE BELOW ZERO LYRICS,"Yeah, aint that a pity, people aint that a cryin shame Aint that a pity, I declare its a cryin shame She wait till it got nine below zero, and put me down for another man  I give her all my money, all of my lovin and everything All of my money, all of my lovin and everything It done got nine below zero and she done put me down for another man  Nine below zero, the little girl she done put me down Nine below zero, the little girl she done put me down She know I dont have nowhere to stay, and I dont have not one dime",1952
JOHNNY OTIS SHOW - WILLIE AND THE HAND JIVE LYRICS,"I know a cat named Way-Out Willie Had a cool little chick named Rockin Billie Now, he can walk in stone Susie-Q, can do that crazy hand jive too  Papa said, Wille, you ruin my home You and that hand jive have got to go Willie said, Papa, dont you put me down Been doin that hand jive all over town  Hand jive, hand jive, hand jive Doin that crazy hand jive  Mama, Mama look at Uncle Joe Hes doin that hand jive with sister Flo Grandma gave baby sister a dime Said, do that hand jive one more time  Well, a doctor and the lawyer and the Indian chief Well, they all dig that crazy beat Way-Out Willie gave em all a treat, yeah, come on When he did that hand jive with his feet  Hand jive, hand jive, hand jive Doin that crazy hand jive  Well, Willi and Millie got married last fall They had a little Willie Junior and that aint all The baby got famous in his crib you see, come on By doin that hand jive on TV, right now, right now  Hand jive, hand jive, hand jive Doin that crazy hand jive  Hey, hey",1958
JIM LOWE - THE GREEN DOOR LYRICS,"Midnight, one more night without sleepin Watchin till the mornin comes creepin Green door, whats that secret youre keepin?  Theres an old piano And they play it hot behind the green door Dont know what theyre doin But they laugh a lot behind the green door Wish theyd let me in So I could find out whats behind the green door  Knocked once, tried to tell them Id been there Door slammed, hospitalitys thin there Wonder just whats goin on in there  Saw an eyeball peepin Through a smoky cloud behind the green door When I said, Joe sent me Someone laughed out loud behind the green door All I want to do is join the happy crowd behind the green door  Midnight, one more night without sleepin Watchin till the mornin comes creepin Green door, whats that secret youre keepin?  Green door, whats that secret youre keepin? Green door",1957
FATS DOMINO - ROSE MARY LYRICS,"If you see RoseMary Tell her Im comin home to stay Tell her Im tired of travlin out here Cant go on this way.  Every nite when Im travlin meet a friend Tellem Im comin home to stay So if you see RoseMary, tell her, tell her Im on my way.   wa wa wa wa wa wa wa wa wa wa wa wa wa wa wa wa   When I get back home Im gonna hold RoseMary in my arms. Never more to travel, never more to roam.",1953
THE FONTANE SISTERS - EDDIE MY LOVE LYRICS,"The Fontane Sisters Miscellaneous Eddie My Love EDDIE MY LOVE The Fontane Sisters     Eddie my love, I love you so How Ive waited for you youll never know Please Eddie, dont make me wait to long.  Eddie please write me one line Tell me your love is still only mine Please Eddie dont make me wait too long  You left me last September to return to me before long But all I do is cry myself to sleep, Eddie since youve been gone  Eddie my love Im sick in bed The very next day might be my last Please Eddie dont make me wait too long  Please Eddie dont make me wait too long.",1956
ED TOWNSEND - FOR YOUR LOVE LYRICS,"For your love, oh, I would do anything I would do anything, for your love  For your kiss (Ahh, ahh, ahh, ahh) Oh, I would go anywhere (Ahh, ahh, ahh, ahh) I would go (Ahh, ahh, ahh, ahh) Anywhere, for your kiss  More foolish I grow With each heart beat But we all get foolish Thats why I repeat  For your love (Ahh, ahh, ahh, ahh) Oh, I would do anything (Ahh, ahh, ahh, ahh) I would do anything, for your kiss  I would do anything, for your love (Anything, anything, anything) For your love (Ahh, ahh, ahh, ahh, ahh, ooh)",1958
THE HILLTOPPERS - MARIANNE LYRICS,"Marianne, oh, Marianne, oh, wont you marry me? We can have a bamboo hut and brandy in the tea Leave your fat old mamma home, she never will say yes If mama dont know now, she can guess My, my, yes  All day, all night, Marianne Down by the sea side siftin sand Even little children love Marianne Down by the seaside siftin sand  When she walks along the shore, people pause to greet White birds fly around her; little fish come to her feet In her heart is love but Im the only mortal man Whos allowed to kiss my Marianne Dont rush me  All day, all night, Marianne Down by the sea side siftin sand Even little children love Marianne Down by the seaside siftin sand  When we marry we will have a time you never saw I will be so happy I will kiss my mother inlaw Children by the dozen in and out the bamboo hut One for every palm tree and coconut Hurry up now  All day, all night, Marianne Down by the sea side siftin sand Even little children love Marianne Down by the seaside siftin sand",1957
THE CRESCENDOS - OH JULIE LYRICS,"Oh Julie The Crescendos Written by Kenneth R. Moffitt and Noel Ball  Peaked at # 5 in 1958    Oh, Julie  ah, ah, ah  Oh, Julie  ah, ah, ah  Oh-uh-oh-uh-oh Julie Youll never know how I love yo-ou-ou Oh-uh-oh-uh-oh Julie A teenage dream that cant come true  I see-ee you Julie Each day as you walk by-y-y But maybe some day, Julie Ill be the apple of your eye  Although youre older than me, it makes no difference, you see As you are my shining sta-ar Youve heard of passion for love and jealousy, my dove Well, thats the way I feel about you  I nee-eed you, Julie Youll never know how my heart yea-ea-earns Oh, please, please help me My love just burns and burns  But some day, Julie When Im as old as yo-ou-ou Ill take you, Julie And make my dreams come true    But some day, Julie When Im as old as yo-ou-ou Ill take you, Julie And make my dreams come true",1958
NAT KING COLE - TOO YOUNG TO GO STEADY LYRICS,"Too young to go steady Too young, I hear her say She says were not ready But then why am I feeling this way?  Too young, so she tells me She says well have to wait Why wait till it may be too late?  Can she realize she drives me wild? Is she made of stone? Must she always act just like a child? Wont she ever own up, were grown up?  Someday shell be sorry Someday just wait and see Shell wish shed gone steady with me  Can she realize she drives me wild? Is she made of stone? Must she always act just like a child? Wont she ever own up, were grown up?  Someday shell be sorry Someday just wait and see Shell wish shed gone steady with me",1951
